path,extension,is_folder,size,last_modified,created_time,is_container,contents,within_container,parent_object,Office_last_mod_time,Office_last_mod_by,XLS_num_sheets,PDF_num_pages,PDF_layout,MP3_track title,MP3_artist,MP3_duration,AUD_bitrate,IMG_size,IMG_dpi,IMG_device
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-18 373 The Shepherd Matter - Ep 3.mp3,.mp3,False,13709,Mon Oct  7 20:15:40 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-18 373 The Shepherd Matter - Ep 3.png,.png,False,36,Mon Oct  7 20:15:22 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-18 373 The Shepherd Matter - Ep 3_spectrogram.png,.png,False,197,Mon Oct  7 20:15:22 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-19 374 The Shepherd Matter - Ep 4.afpk,.afpk,False,152,Mon Oct  7 20:15:23 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-19 374 The Shepherd Matter - Ep 4.mp3,.mp3,False,13705,Mon Oct  7 20:15:40 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-19 374 The Shepherd Matter - Ep 4.png,.png,False,36,Mon Oct  7 20:15:23 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-19 374 The Shepherd Matter - Ep 4_spectrogram.png,.png,False,196,Mon Oct  7 20:15:24 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-20 375 The Shepherd Matter - Ep 5.afpk,.afpk,False,138,Mon Oct  7 20:15:24 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-20 375 The Shepherd Matter - Ep 5.mp3,.mp3,False,13726,Mon Oct  7 20:15:39 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-20 375 The Shepherd Matter - Ep 5.png,.png,False,33,Mon Oct  7 20:15:25 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-20 375 The Shepherd Matter - Ep 5_spectrogram.png,.png,False,202,Mon Oct  7 20:15:27 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-23 376 The Lonely Hearts Matter - ep 1.afpk,.afpk,False,155,Mon Oct  7 20:15:27 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-23 376 The Lonely Hearts Matter - ep 1.mp3,.mp3,False,14036,Mon Oct  7 20:15:49 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-23 376 The Lonely Hearts Matter - ep 1.png,.png,False,36,Mon Oct  7 20:15:34 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-23 376 The Lonely Hearts Matter - ep 1_spectrogram.png,.png,False,276,Mon Oct  7 20:15:35 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-24 377 The Lonely Hearts Matter - Ep 2.afpk,.afpk,False,153,Mon Oct  7 20:15:36 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-24 377 The Lonely Hearts Matter - Ep 2.mp3,.mp3,False,13915,Mon Oct  7 20:15:53 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-24 377 The Lonely Hearts Matter - Ep 2.png,.png,False,35,Mon Oct  7 20:15:40 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-24 377 The Lonely Hearts Matter - Ep 2_spectrogram.png,.png,False,270,Mon Oct  7 20:15:40 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-25 378 The Lonely Hearts Matter - Ep 3.afpk,.afpk,False,156,Mon Oct  7 20:15:41 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-25 378 The Lonely Hearts Matter - Ep 3.mp3,.mp3,False,13985,Mon Oct  7 20:15:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-25 378 The Lonely Hearts Matter - Ep 3.png,.png,False,35,Mon Oct  7 20:15:41 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-25 378 The Lonely Hearts Matter - Ep 3_spectrogram.png,.png,False,241,Mon Oct  7 20:15:42 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-27 380 The Lonely Hearts Matter - Ep 5.afpk,.afpk,False,143,Mon Oct  7 20:15:42 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-27 380 The Lonely Hearts Matter - Ep 5.mp3,.mp3,False,13904,Mon Oct  7 20:15:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-27 380 The Lonely Hearts Matter - Ep 5.png,.png,False,34,Mon Oct  7 20:15:43 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-27 380 The Lonely Hearts Matter - Ep 5_spectrogram.png,.png,False,272,Mon Oct  7 20:15:44 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-30 381 The Callicles Matter - Ep 1.afpk,.afpk,False,153,Mon Oct  7 20:15:45 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-30 381 The Callicles Matter - Ep 1.mp3,.mp3,False,13706,Mon Oct  7 20:16:03 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-30 381 The Callicles Matter - Ep 1.png,.png,False,36,Mon Oct  7 20:15:49 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-04-30 381 The Callicles Matter - Ep 1_spectrogram.png,.png,False,202,Mon Oct  7 20:15:51 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-01 382 The Callicles Matter - Ep 2.afpk,.afpk,False,141,Mon Oct  7 20:15:51 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-01 382 The Callicles Matter - Ep 2.mp3,.mp3,False,13720,Mon Oct  7 20:16:04 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-01 382 The Callicles Matter - Ep 2.png,.png,False,35,Mon Oct  7 20:15:54 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-01 382 The Callicles Matter - Ep 2_spectrogram.png,.png,False,202,Mon Oct  7 20:15:55 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-02 383 The Callicles Matter - Ep 3.afpk,.afpk,False,137,Mon Oct  7 20:15:55 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-02 383 The Callicles Matter - Ep 3.mp3,.mp3,False,13713,Mon Oct  7 20:16:08 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-02 383 The Callicles Matter - Ep 3.png,.png,False,32,Mon Oct  7 20:15:58 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-02 383 The Callicles Matter - Ep 3_spectrogram.png,.png,False,205,Mon Oct  7 20:15:59 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-03 384 The Callicles Matter - Ep 4.afpk,.afpk,False,152,Mon Oct  7 20:15:59 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-03 384 The Callicles Matter - Ep 4.mp3,.mp3,False,13697,Mon Oct  7 20:16:11 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-03 384 The Callicles Matter - Ep 4.png,.png,False,36,Mon Oct  7 20:16:00 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-03 384 The Callicles Matter - Ep 4_spectrogram.png,.png,False,202,Mon Oct  7 20:16:00 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-04 385 The Callicles Matter - Ep 5.afpk,.afpk,False,154,Mon Oct  7 20:16:02 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-04 385 The Callicles Matter - Ep 5.mp3,.mp3,False,13674,Mon Oct  7 20:16:18 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-04 385 The Callicles Matter - Ep 5.png,.png,False,37,Mon Oct  7 20:16:03 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-04 385 The Callicles Matter - Ep 5_spectrogram.png,.png,False,182,Mon Oct  7 20:16:04 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-07 386 The Silver Blue Matter - Ep 1.afpk,.afpk,False,139,Mon Oct  7 20:16:05 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-07 386 The Silver Blue Matter - Ep 1.mp3,.mp3,False,13726,Mon Oct  7 20:16:19 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-07 386 The Silver Blue Matter - Ep 1.png,.png,False,32,Mon Oct  7 20:16:05 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-07 386 The Silver Blue Matter - Ep 1_spectrogram.png,.png,False,183,Mon Oct  7 20:16:06 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-08 387 The Silver Blue Matter - Ep 2.afpk,.afpk,False,143,Mon Oct  7 20:16:07 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-08 387 The Silver Blue Matter - Ep 2.mp3,.mp3,False,13681,Mon Oct  7 20:16:22 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-08 387 The Silver Blue Matter - Ep 2.png,.png,False,36,Mon Oct  7 20:16:08 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-08 387 The Silver Blue Matter - Ep 2_spectrogram.png,.png,False,186,Mon Oct  7 20:16:09 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-09 388 The Silver Blue Matter - Ep 3.afpk,.afpk,False,140,Mon Oct  7 20:16:09 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-09 388 The Silver Blue Matter - Ep 3.mp3,.mp3,False,13672,Mon Oct  7 20:16:24 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-09 388 The Silver Blue Matter - Ep 3.png,.png,False,35,Mon Oct  7 20:16:12 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-09 388 The Silver Blue Matter - Ep 3_spectrogram.png,.png,False,195,Mon Oct  7 20:16:13 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-10 389 The Silver Blue Matter - Ep 4.afpk,.afpk,False,144,Mon Oct  7 20:16:13 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-10 389 The Silver Blue Matter - Ep 4.mp3,.mp3,False,13696,Mon Oct  7 20:16:31 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-10 389 The Silver Blue Matter - Ep 4.png,.png,False,33,Mon Oct  7 20:16:18 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-10 389 The Silver Blue Matter - Ep 4_spectrogram.png,.png,False,185,Mon Oct  7 20:16:19 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-11 390 The Silver Blue Matter - Ep 5.afpk,.afpk,False,146,Mon Oct  7 20:16:19 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-11 390 The Silver Blue Matter - Ep 5.mp3,.mp3,False,13697,Mon Oct  7 20:16:33 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-11 390 The Silver Blue Matter - Ep 5.png,.png,False,34,Mon Oct  7 20:16:20 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-11 390 The Silver Blue Matter - Ep 5_spectrogram.png,.png,False,179,Mon Oct  7 20:16:21 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-14 391 The Matter of the Medium, Well Done - Ep 1.afpk",.afpk,False,155,Mon Oct  7 20:16:21 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-14 391 The Matter of the Medium, Well Done - Ep 1.mp3",.mp3,False,13739,Mon Oct  7 20:16:33 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-14 391 The Matter of the Medium, Well Done - Ep 1.png",.png,False,38,Mon Oct  7 20:16:23 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-14 391 The Matter of the Medium, Well Done - Ep 1_spectrogram.png",.png,False,199,Mon Oct  7 20:16:24 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-15 392 The Matter of the Medium, Well Done - Ep 2.afpk",.afpk,False,147,Mon Oct  7 20:16:25 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-15 392 The Matter of the Medium, Well Done - Ep 2.mp3",.mp3,False,13699,Mon Oct  7 20:16:40 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-15 392 The Matter of the Medium, Well Done - Ep 2.png",.png,False,36,Mon Oct  7 20:16:25 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-15 392 The Matter of the Medium, Well Done - Ep 2_spectrogram.png",.png,False,198,Mon Oct  7 20:16:26 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-16 393 The Matter of the Medium, Well Done - Ep 3.afpk",.afpk,False,150,Mon Oct  7 20:16:27 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-16 393 The Matter of the Medium, Well Done - Ep 3.mp3",.mp3,False,13731,Mon Oct  7 20:16:42 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-16 393 The Matter of the Medium, Well Done - Ep 3.png",.png,False,37,Mon Oct  7 20:16:31 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-16 393 The Matter of the Medium, Well Done - Ep 3_spectrogram.png",.png,False,198,Mon Oct  7 20:16:32 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-17 394 The Matter of the Medium, Well Done - Ep 4.afpk",.afpk,False,140,Mon Oct  7 20:16:33 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-17 394 The Matter of the Medium, Well Done - Ep 4.mp3",.mp3,False,13678,Mon Oct  7 20:16:48 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-17 394 The Matter of the Medium, Well Done - Ep 4.png",.png,False,36,Mon Oct  7 20:16:33 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-17 394 The Matter of the Medium, Well Done - Ep 4_spectrogram.png",.png,False,197,Mon Oct  7 20:16:34 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-18 395 The Matter of the Medium, Well Done - Ep 5.afpk",.afpk,False,147,Mon Oct  7 20:16:34 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-18 395 The Matter of the Medium, Well Done - Ep 5.mp3",.mp3,False,13719,Mon Oct  7 20:16:48 2024,,,,,,,,,,,,,,,,,
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-18 395 The Matter of the Medium, Well Done - Ep 5.png",.png,False,37,Mon Oct  7 20:16:35 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
"S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-18 395 The Matter of the Medium, Well Done - Ep 5_spectrogram.png",.png,False,188,Mon Oct  7 20:16:36 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-21 396 The Tears of Night Matter - Ep 1.afpk,.afpk,False,149,Mon Oct  7 20:16:37 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-21 396 The Tears of Night Matter - Ep 1.mp3,.mp3,False,13686,Mon Oct  7 20:16:53 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-21 396 The Tears of Night Matter - Ep 1.png,.png,False,37,Mon Oct  7 20:16:40 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-21 396 The Tears of Night Matter - Ep 1_spectrogram.png,.png,False,196,Mon Oct  7 20:16:41 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-22 397 The Tears of Night Matter - Ep 2.afpk,.afpk,False,141,Mon Oct  7 20:16:42 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-22 397 The Tears of Night Matter - Ep 2.mp3,.mp3,False,13729,Mon Oct  7 20:16:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-22 397 The Tears of Night Matter - Ep 2.png,.png,False,32,Mon Oct  7 20:16:42 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-22 397 The Tears of Night Matter - Ep 2_spectrogram.png,.png,False,197,Mon Oct  7 20:16:43 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-23 398 The Tears of Night Matter - Ep 3.afpk,.afpk,False,150,Mon Oct  7 20:16:44 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-23 398 The Tears of Night Matter - Ep 3.mp3,.mp3,False,13716,Mon Oct  7 20:17:03 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-23 398 The Tears of Night Matter - Ep 3.png,.png,False,37,Mon Oct  7 20:16:48 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-23 398 The Tears of Night Matter - Ep 3_spectrogram.png,.png,False,193,Mon Oct  7 20:16:49 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-24 399 The Tears of Night Matter - Ep 4.afpk,.afpk,False,140,Mon Oct  7 20:16:49 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-24 399 The Tears of Night Matter - Ep 4.mp3,.mp3,False,13692,Mon Oct  7 20:17:08 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-24 399 The Tears of Night Matter - Ep 4.png,.png,False,36,Mon Oct  7 20:16:50 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-24 399 The Tears of Night Matter - Ep 4_spectrogram.png,.png,False,191,Mon Oct  7 20:16:50 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-25 400 The Tears of Night Matter - Ep 5.afpk,.afpk,False,152,Mon Oct  7 20:16:51 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-25 400 The Tears of Night Matter - Ep 5.mp3,.mp3,False,13739,Mon Oct  7 20:17:06 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-25 400 The Tears of Night Matter - Ep 5.png,.png,False,37,Mon Oct  7 20:16:53 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-25 400 The Tears of Night Matter - Ep 5_spectrogram.png,.png,False,194,Mon Oct  7 20:16:54 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-28 401 The Matter of Reasonable Doubt - Ep 1.afpk,.afpk,False,150,Mon Oct  7 20:16:55 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-05-28 401 The Matter of Reasonable Doubt - Ep 1.mp3,.mp3,False,13768,Mon Oct  7 20:17:16 2024,,,,,,,,,,,,,,,,,
